donor_id,donation_type,available_quantity,location_donor,Trust_Score,availability
3131,لبس,12,طنطا,42,خلال أسبوع
3132,علاج,14,بورسعيد,45,غدا
3133,علاج,2,الجيزة,52,غدا
3134,علاج,12,بورسعيد,73,خلال أسبوع
3135,لبس,1,بورسعيد,40,خلال أسبوع
3136,علاج,5,الجيزة,81,اليوم
3137,علاج,7,الأقصر,77,اليوم
3138,علاج,9,طنطا,75,اليوم
3139,علاج,8,المنصورة,96,خلال أسبوع
3140,علاج,13,الجيزة,75,اليوم
3141,علاج,11,الإسكندرية,63,خلال أسبوع
3142,علاج,1,الإسكندرية,45,اليوم
3143,أكل,7,القاهرة,81,اليوم
3144,لبس,2,المنصورة,88,خلال أسبوع
3145,أكل,3,الأقصر,59,خلال أسبوع
3146,علاج,7,الأقصر,73,خلال أسبوع
3147,لبس,12,القاهرة,55,خلال أسبوع
3148,علاج,9,الجيزة,51,خلال أسبوع
3149,علاج,8,بورسعيد,78,خلال أسبوع
3150,علاج,10,بورسعيد,100,اليوم
3151,علاج,13,المنصورة,81,خلال أسبوع
3152,علاج,10,أسوان,55,خلال أسبوع
3153,علاج,10,الإسكندرية,55,اليوم
3154,علاج,11,الأقصر,92,خلال أسبوع
3155,علاج,2,أسوان,67,خلال أسبوع
3156,أكل,14,طنطا,71,خلال أسبوع
3157,علاج,10,الأقصر,64,خلال أسبوع
3158,لبس,12,الجيزة,94,اليوم
3159,لبس,5,المنصورة,46,اليوم
3160,علاج,13,طنطا,48,غدا
3161,لبس,9,أسوان,65,اليوم
3162,علاج,11,طنطا,84,غدا
3163,علاج,13,المنصورة,69,غدا
3164,علاج,13,بورسعيد,79,خلال أسبوع
3165,علاج,2,بورسعيد,66,خلال أسبوع
3166,أكل,7,أسوان,89,غدا
3167,علاج,7,الأقصر,81,غدا
3168,علاج,4,بورسعيد,70,خلال أسبوع
3169,أكل,15,الأقصر,62,اليوم
3170,علاج,8,المنصورة,96,خلال أسبوع
3171,علاج,12,الأقصر,61,خلال أسبوع
3172,أكل,9,الجيزة,68,غدا
3173,علاج,15,الإسكندرية,52,خلال أسبوع
3174,لبس,3,الأقصر,57,غدا
3175,لبس,14,طنطا,71,خلال أسبوع
3176,أكل,8,الإسكندرية,79,غدا
3177,علاج,15,طنطا,98,غدا
3178,أكل,4,المنصورة,86,غدا
3179,علاج,5,القاهرة,54,خلال أسبوع
3180,لبس,4,المنصورة,56,اليوم
3181,علاج,10,الجيزة,72,خلال أسبوع
3182,لبس,14,الجيزة,40,خلال أسبوع
3183,علاج,14,المنصورة,98,اليوم
3184,علاج,9,بورسعيد,79,اليوم
3185,علاج,3,الأقصر,42,اليوم
3186,لبس,10,الأقصر,51,غدا
3187,علاج,6,أسوان,63,غدا
3188,لبس,9,طنطا,53,خلال أسبوع
3189,أكل,1,المنصورة,82,خلال أسبوع
3190,علاج,1,أسوان,60,غدا
3191,علاج,11,الأقصر,47,اليوم
3192,أكل,13,القاهرة,87,غدا
3193,علاج,15,الجيزة,82,غدا
3194,علاج,7,طنطا,41,خلال أسبوع
3195,لبس,12,أسوان,64,خلال أسبوع
3196,علاج,2,الجيزة,58,اليوم
3197,علاج,14,المنصورة,61,غدا
3198,لبس,7,الإسكندرية,64,خلال أسبوع
3199,علاج,7,بورسعيد,63,اليوم
3200,علاج,3,الأقصر,78,خلال أسبوع
3201,علاج,7,طنطا,86,اليوم
3202,علاج,14,الجيزة,72,خلال أسبوع
3203,علاج,1,الأقصر,46,غدا
3204,علاج,7,بورسعيد,100,غدا
3205,لبس,6,الجيزة,48,خلال أسبوع
3206,علاج,15,بورسعيد,95,غدا
3207,علاج,3,بورسعيد,96,اليوم
3208,علاج,5,الأقصر,53,اليوم
3209,أكل,13,بورسعيد,57,خلال أسبوع
3210,علاج,10,القاهرة,98,اليوم
3211,لبس,7,طنطا,90,خلال أسبوع
3212,علاج,1,طنطا,81,اليوم
3213,علاج,14,بورسعيد,68,خلال أسبوع
3214,علاج,6,الجيزة,90,اليوم
3215,علاج,7,المنصورة,69,غدا
3216,علاج,6,بورسعيد,87,اليوم
3217,لبس,14,طنطا,70,اليوم
3218,علاج,7,المنصورة,60,غدا
3219,أكل,13,الإسكندرية,41,خلال أسبوع
3220,لبس,11,القاهرة,99,اليوم
3221,علاج,15,الأقصر,97,خلال أسبوع
3222,علاج,9,الإسكندرية,64,خلال أسبوع
3223,علاج,5,الجيزة,55,خلال أسبوع
3224,علاج,5,طنطا,93,خلال أسبوع
3225,علاج,10,القاهرة,73,غدا
3226,علاج,10,الجيزة,59,اليوم
3227,علاج,6,القاهرة,87,خلال أسبوع
3228,علاج,1,الأقصر,90,غدا
3229,لبس,3,أسوان,43,غدا
3230,لبس,5,أسوان,86,اليوم
3231,علاج,2,القاهرة,78,غدا
3232,علاج,3,المنصورة,57,اليوم
3233,أكل,14,بورسعيد,79,اليوم
3234,أكل,4,المنصورة,74,اليوم
3235,علاج,6,طنطا,73,خلال أسبوع
3236,أكل,11,القاهرة,75,خلال أسبوع
3237,علاج,8,المنصورة,69,اليوم
3238,لبس,1,الجيزة,52,خلال أسبوع
3239,علاج,4,الإسكندرية,60,غدا
3240,علاج,12,الأقصر,89,خلال أسبوع
3241,أكل,13,المنصورة,89,غدا
3242,علاج,3,طنطا,66,خلال أسبوع
3243,علاج,7,الجيزة,65,اليوم
3244,علاج,4,الجيزة,55,اليوم
3245,علاج,13,أسوان,48,غدا
3246,علاج,7,الأقصر,41,خلال أسبوع
3247,علاج,6,الأقصر,76,خلال أسبوع
3248,لبس,4,طنطا,59,خلال أسبوع
3249,علاج,11,أسوان,58,اليوم
3250,علاج,8,طنطا,50,اليوم
3251,أكل,14,الجيزة,84,اليوم
3252,علاج,15,الأقصر,98,خلال أسبوع
3253,أكل,15,القاهرة,90,خلال أسبوع
3254,أكل,6,المنصورة,94,غدا
3255,لبس,11,أسوان,65,خلال أسبوع
3256,علاج,10,القاهرة,42,اليوم
3257,علاج,4,الجيزة,90,غدا
3258,أكل,5,الجيزة,99,غدا
3259,لبس,9,الأقصر,84,اليوم
3260,علاج,7,الجيزة,81,غدا
3261,علاج,14,بورسعيد,91,اليوم
3262,لبس,7,الأقصر,97,اليوم
3263,علاج,5,الأقصر,90,خلال أسبوع
3264,علاج,2,طنطا,95,خلال أسبوع
3265,علاج,14,أسوان,43,خلال أسبوع
3266,أكل,1,بورسعيد,44,خلال أسبوع
3267,علاج,11,المنصورة,96,اليوم
3268,علاج,7,أسوان,92,غدا
3269,علاج,7,الأقصر,84,غدا
3270,علاج,2,الإسكندرية,92,خلال أسبوع
3271,علاج,5,طنطا,69,خلال أسبوع
3272,لبس,5,بورسعيد,44,خلال أسبوع
3273,علاج,12,الجيزة,97,غدا
3274,لبس,4,أسوان,96,خلال أسبوع
3275,لبس,11,طنطا,48,خلال أسبوع
3276,علاج,11,القاهرة,71,خلال أسبوع
3277,علاج,13,أسوان,85,غدا
3278,علاج,12,الأقصر,89,اليوم
3279,لبس,10,الجيزة,72,خلال أسبوع
3280,لبس,12,الإسكندرية,82,غدا
3281,علاج,15,أسوان,89,غدا
3282,لبس,2,الإسكندرية,43,غدا
3283,علاج,11,طنطا,46,اليوم
3284,لبس,13,المنصورة,53,خلال أسبوع
3285,لبس,4,القاهرة,54,اليوم
3286,لبس,7,الأقصر,54,خلال أسبوع
3287,علاج,9,القاهرة,84,غدا
3288,أكل,1,الإسكندرية,89,خلال أسبوع
3289,علاج,6,القاهرة,70,خلال أسبوع
3290,أكل,15,أسوان,83,اليوم
3291,أكل,4,القاهرة,80,خلال أسبوع
3292,علاج,12,أسوان,96,غدا
3293,لبس,11,طنطا,89,خلال أسبوع
3294,لبس,15,طنطا,92,اليوم
3295,علاج,8,الجيزة,64,غدا
3296,علاج,12,بورسعيد,93,اليوم
3297,علاج,10,القاهرة,53,اليوم
3298,علاج,6,الجيزة,74,خلال أسبوع
3299,علاج,9,المنصورة,73,اليوم
3300,علاج,14,أسوان,70,اليوم
3301,علاج,10,المنصورة,73,اليوم
3302,أكل,9,طنطا,92,غدا
3303,علاج,14,الأقصر,65,خلال أسبوع
3304,أكل,14,المنصورة,88,غدا
3305,علاج,11,أسوان,83,خلال أسبوع
3306,علاج,1,بورسعيد,98,اليوم
3307,علاج,13,المنصورة,62,خلال أسبوع
3308,أكل,13,القاهرة,82,اليوم
3309,لبس,15,الإسكندرية,42,غدا
3310,أكل,15,المنصورة,58,اليوم
3311,علاج,7,الأقصر,98,خلال أسبوع
3312,علاج,4,الإسكندرية,42,غدا
3313,لبس,14,الأقصر,40,خلال أسبوع
3314,علاج,2,المنصورة,45,خلال أسبوع
3315,علاج,11,القاهرة,47,اليوم
3316,علاج,13,طنطا,71,اليوم
3317,علاج,2,طنطا,79,خلال أسبوع
3318,علاج,2,طنطا,66,خلال أسبوع
3319,علاج,2,القاهرة,71,خلال أسبوع
3320,لبس,3,المنصورة,61,غدا
3321,علاج,12,القاهرة,74,اليوم
3322,علاج,1,القاهرة,44,خلال أسبوع
3323,علاج,14,بورسعيد,51,اليوم
3324,علاج,15,القاهرة,43,غدا
3325,علاج,7,طنطا,85,خلال أسبوع
3326,أكل,9,طنطا,41,غدا
3327,علاج,4,الجيزة,65,خلال أسبوع
3328,علاج,14,الأقصر,64,خلال أسبوع
3329,علاج,2,القاهرة,64,اليوم
3330,علاج,8,بورسعيد,71,خلال أسبوع
3331,علاج,3,الجيزة,56,اليوم
3332,أكل,1,المنصورة,50,خلال أسبوع
3333,علاج,5,المنصورة,79,خلال أسبوع
3334,علاج,2,الجيزة,69,اليوم
3335,علاج,5,المنصورة,80,خلال أسبوع
3336,لبس,9,أسوان,69,غدا
3337,أكل,15,بورسعيد,91,خلال أسبوع
3338,علاج,8,أسوان,80,خلال أسبوع
3339,علاج,15,الجيزة,93,اليوم
3340,علاج,10,بورسعيد,87,غدا
3341,علاج,12,طنطا,60,اليوم
3342,علاج,1,الأقصر,60,اليوم
3343,علاج,1,الأقصر,79,خلال أسبوع
3344,علاج,14,القاهرة,40,اليوم
3345,علاج,6,القاهرة,56,غدا
3346,علاج,13,طنطا,91,غدا
3347,علاج,4,الإسكندرية,61,اليوم
3348,علاج,14,بورسعيد,43,اليوم
3349,علاج,2,المنصورة,91,اليوم
3350,علاج,4,أسوان,74,اليوم
3351,علاج,15,القاهرة,74,خلال أسبوع
3352,علاج,15,الجيزة,46,اليوم
3353,أكل,5,الأقصر,84,اليوم
3354,لبس,11,المنصورة,99,غدا
3355,أكل,3,المنصورة,46,خلال أسبوع
3356,أكل,1,الجيزة,94,خلال أسبوع
3357,علاج,4,أسوان,48,اليوم
3358,علاج,8,بورسعيد,92,خلال أسبوع
3359,أكل,1,المنصورة,88,غدا
3360,علاج,9,طنطا,57,غدا
3361,أكل,5,المنصورة,96,اليوم
3362,لبس,7,أسوان,52,خلال أسبوع
3363,علاج,6,الإسكندرية,60,غدا
3364,علاج,10,المنصورة,85,غدا
3365,علاج,6,الجيزة,64,خلال أسبوع
3366,علاج,12,الإسكندرية,82,خلال أسبوع
3367,علاج,12,القاهرة,46,غدا
3368,أكل,15,أسوان,85,خلال أسبوع
3369,علاج,13,الجيزة,62,خلال أسبوع
3370,علاج,7,بورسعيد,49,اليوم
3371,لبس,8,المنصورة,49,غدا
3372,علاج,2,الجيزة,63,خلال أسبوع
3373,علاج,6,بورسعيد,54,خلال أسبوع
3374,علاج,3,القاهرة,67,اليوم
3375,علاج,2,أسوان,86,خلال أسبوع
3376,علاج,1,بورسعيد,41,خلال أسبوع
3377,لبس,2,بورسعيد,56,اليوم
3378,علاج,7,الأقصر,60,غدا
3379,علاج,15,الأقصر,68,خلال أسبوع
3380,لبس,8,الإسكندرية,58,خلال أسبوع
3381,علاج,7,المنصورة,64,اليوم
3382,علاج,12,الأقصر,55,اليوم
3383,لبس,8,الأقصر,48,خلال أسبوع
3384,علاج,7,بورسعيد,86,غدا
3385,أكل,10,الإسكندرية,77,غدا
3386,علاج,3,القاهرة,75,غدا
3387,علاج,13,الإسكندرية,64,اليوم
3388,علاج,4,الجيزة,95,اليوم
3389,أكل,3,المنصورة,65,غدا
3390,أكل,5,الجيزة,79,غدا
3391,لبس,15,الأقصر,67,غدا
3392,علاج,5,طنطا,94,خلال أسبوع
3393,لبس,13,الجيزة,66,خلال أسبوع
3394,علاج,6,القاهرة,69,اليوم
3395,علاج,11,الإسكندرية,80,خلال أسبوع
3396,لبس,11,المنصورة,41,خلال أسبوع
3397,أكل,11,القاهرة,62,غدا
3398,لبس,12,القاهرة,71,غدا
3399,علاج,8,الأقصر,47,اليوم
3400,علاج,2,الإسكندرية,69,غدا
3401,علاج,13,بورسعيد,52,غدا
3402,علاج,3,الإسكندرية,98,غدا
3403,لبس,14,الجيزة,64,اليوم
3404,لبس,13,بورسعيد,59,اليوم
3405,علاج,14,أسوان,59,غدا
3406,أكل,2,الجيزة,42,خلال أسبوع
3407,علاج,13,المنصورة,95,اليوم
3408,علاج,11,الجيزة,80,اليوم
3409,علاج,4,أسوان,73,غدا
3410,علاج,1,الجيزة,48,غدا
3411,علاج,15,المنصورة,71,خلال أسبوع
3412,علاج,11,أسوان,52,خلال أسبوع
3413,أكل,11,المنصورة,58,غدا
3414,لبس,1,القاهرة,82,اليوم
3415,علاج,12,الإسكندرية,50,خلال أسبوع
3416,علاج,5,الجيزة,78,خلال أسبوع
3417,علاج,12,الأقصر,42,اليوم
3418,علاج,8,القاهرة,56,غدا
3419,علاج,6,المنصورة,48,خلال أسبوع
3420,علاج,9,طنطا,60,غدا
3421,أكل,1,القاهرة,63,خلال أسبوع
3422,علاج,14,الجيزة,95,خلال أسبوع
3423,أكل,1,القاهرة,40,غدا
3424,علاج,9,الإسكندرية,74,خلال أسبوع
3425,علاج,11,الإسكندرية,90,خلال أسبوع
3426,علاج,1,بورسعيد,40,غدا
3427,علاج,2,طنطا,76,خلال أسبوع
3428,علاج,14,المنصورة,64,خلال أسبوع
3429,أكل,6,الأقصر,44,غدا
3430,علاج,9,القاهرة,68,اليوم
3431,علاج,12,الإسكندرية,79,خلال أسبوع
3432,علاج,5,الإسكندرية,82,خلال أسبوع
3433,لبس,9,بورسعيد,59,خلال أسبوع
3434,علاج,4,المنصورة,81,خلال أسبوع
3435,لبس,6,الجيزة,43,خلال أسبوع
3436,علاج,4,أسوان,63,خلال أسبوع
3437,علاج,14,الإسكندرية,97,خلال أسبوع
3438,لبس,7,بورسعيد,81,خلال أسبوع
3439,علاج,2,القاهرة,62,غدا
3440,لبس,4,القاهرة,84,خلال أسبوع
3441,علاج,2,الأقصر,86,خلال أسبوع
3442,أكل,13,الأقصر,44,غدا
3443,لبس,11,الإسكندرية,81,اليوم
3444,علاج,13,الجيزة,57,غدا
3445,أكل,13,الجيزة,75,خلال أسبوع
3446,علاج,3,الأقصر,61,خلال أسبوع
3447,علاج,8,الأقصر,77,غدا
3448,علاج,14,الإسكندرية,66,اليوم
3449,علاج,6,القاهرة,96,غدا
3450,أكل,14,القاهرة,75,خلال أسبوع
3451,لبس,8,القاهرة,45,خلال أسبوع
3452,علاج,13,أسوان,68,غدا
3453,علاج,15,الإسكندرية,61,غدا
3454,علاج,7,الإسكندرية,84,خلال أسبوع
3455,علاج,14,القاهرة,40,اليوم
3456,علاج,9,الجيزة,48,اليوم
3457,لبس,12,أسوان,58,خلال أسبوع
3458,لبس,13,المنصورة,83,اليوم
3459,لبس,2,الجيزة,65,خلال أسبوع
3460,لبس,12,الأقصر,89,غدا
3461,لبس,13,المنصورة,84,غدا
3462,علاج,8,المنصورة,58,غدا
3463,أكل,11,بورسعيد,61,غدا
3464,علاج,10,المنصورة,100,خلال أسبوع
3465,أكل,1,المنصورة,55,غدا
3466,لبس,11,الجيزة,72,اليوم
3467,أكل,11,الإسكندرية,50,اليوم
3468,علاج,8,أسوان,69,اليوم
3469,علاج,13,الإسكندرية,99,خلال أسبوع
3470,لبس,8,أسوان,86,غدا
3471,لبس,9,طنطا,75,غدا
3472,لبس,1,طنطا,88,غدا
3473,علاج,9,الإسكندرية,82,غدا
3474,علاج,2,بورسعيد,42,اليوم
3475,لبس,6,الأقصر,65,خلال أسبوع
3476,علاج,4,الأقصر,68,خلال أسبوع
3477,علاج,10,الأقصر,80,خلال أسبوع
3478,لبس,8,القاهرة,58,اليوم
3479,لبس,6,القاهرة,61,خلال أسبوع
3480,علاج,13,بورسعيد,70,اليوم
3481,لبس,11,الجيزة,94,اليوم
3482,علاج,7,الجيزة,52,خلال أسبوع
3483,لبس,11,أسوان,60,خلال أسبوع
3484,علاج,10,الجيزة,82,اليوم
3485,علاج,5,الجيزة,79,خلال أسبوع
3486,علاج,12,المنصورة,45,خلال أسبوع
3487,علاج,12,طنطا,68,خلال أسبوع
3488,علاج,7,القاهرة,93,غدا
3489,أكل,14,أسوان,78,اليوم
3490,لبس,4,طنطا,76,غدا
3491,علاج,4,الأقصر,89,خلال أسبوع
3492,علاج,9,بورسعيد,85,خلال أسبوع
3493,علاج,11,الجيزة,84,خلال أسبوع
3494,علاج,7,الأقصر,86,غدا
3495,أكل,9,الأقصر,52,اليوم
3496,علاج,6,الإسكندرية,86,اليوم
3497,علاج,12,القاهرة,80,اليوم
3498,علاج,2,الإسكندرية,66,اليوم
3499,علاج,14,المنصورة,59,اليوم
3500,علاج,13,الأقصر,99,غدا
3501,علاج,13,المنصورة,67,خلال أسبوع
3502,علاج,14,الجيزة,80,اليوم
3503,أكل,4,القاهرة,71,خلال أسبوع
