request_id,need_type,needed_quantity,location_requester,urgency,age,family_members,is_family
3086,علاج,8,طنطا,عاجل,44,4,1
3087,أكل,5,أسوان,منخفض,66,3,1
3088,لبس,1,الإسكندرية,منخفض,36,1,0
3089,علاج,5,الجيزة,منخفض,13,3,1
3090,علاج,1,بورسعيد,منخفض,38,1,0
3091,علاج,7,طنطا,متوسط,61,4,1
3092,علاج,2,الإسكندرية,منخفض,34,1,0
3093,علاج,9,الجيزة,منخفض,70,5,1
3094,علاج,8,الإسكندرية,متوسط,35,4,1
3095,لبس,7,المنصورة,عاجل,42,4,1
3096,علاج,7,الأقصر,منخفض,55,4,1
3097,علاج,10,بورسعيد,منخفض,75,5,1
3098,علاج,9,القاهرة,متوسط,65,5,1
3099,لبس,2,بورسعيد,متوسط,76,1,0
3100,علاج,1,الجيزة,عاجل,79,1,0
3101,علاج,3,القاهرة,منخفض,62,1,0
3102,علاج,7,القاهرة,متوسط,15,4,1
3103,أكل,7,القاهرة,عاجل,77,4,1
3104,علاج,4,طنطا,متوسط,32,2,1
3105,علاج,3,الجيزة,منخفض,75,1,0
3106,لبس,10,القاهرة,متوسط,63,5,1
3107,أكل,10,الأقصر,عاجل,39,5,1
3108,لبس,3,القاهرة,متوسط,49,1,0
3109,لبس,9,طنطا,متوسط,64,5,1
3110,لبس,7,الأقصر,عاجل,2,4,1
3111,علاج,6,المنصورة,متوسط,44,3,1
3112,علاج,8,الأقصر,منخفض,29,4,1
3113,علاج,1,طنطا,عاجل,32,1,0
3114,علاج,7,الإسكندرية,منخفض,24,4,1
3115,علاج,5,القاهرة,عاجل,51,3,1
3116,علاج,10,أسوان,عاجل,7,5,1
3117,علاج,7,الإسكندرية,عاجل,16,4,1
3118,لبس,3,المنصورة,متوسط,62,1,0
3119,علاج,5,طنطا,عاجل,41,3,1
3120,علاج,1,الجيزة,عاجل,23,1,0
3121,أكل,2,أسوان,منخفض,33,1,0
3122,علاج,7,القاهرة,عاجل,69,4,1
3123,علاج,10,طنطا,متوسط,64,5,1
3124,علاج,2,الإسكندرية,منخفض,77,1,0
3125,أكل,5,المنصورة,عاجل,53,3,1
3126,علاج,7,الجيزة,عاجل,15,4,1
3127,علاج,9,الأقصر,عاجل,62,5,1
3128,علاج,6,طنطا,متوسط,7,3,1
3129,لبس,3,أسوان,متوسط,66,1,0
3130,علاج,2,بورسعيد,منخفض,42,1,0
3131,لبس,1,القاهرة,منخفض,55,1,0
3132,علاج,6,الأقصر,منخفض,60,3,1
3133,علاج,4,القاهرة,عاجل,18,2,1
3134,علاج,8,الإسكندرية,منخفض,79,4,1
3135,علاج,10,الجيزة,منخفض,57,5,1
3136,علاج,5,الإسكندرية,متوسط,22,3,1
3137,علاج,9,طنطا,منخفض,22,5,1
3138,لبس,1,القاهرة,عاجل,78,1,0
3139,أكل,5,أسوان,منخفض,25,3,1
3140,علاج,4,أسوان,منخفض,70,2,1
3141,لبس,10,بورسعيد,متوسط,30,5,1
3142,أكل,2,الجيزة,منخفض,51,1,0
3143,علاج,5,الجيزة,متوسط,45,3,1
3144,لبس,5,أسوان,متوسط,34,3,1
3145,علاج,4,أسوان,متوسط,9,2,1
3146,علاج,4,المنصورة,منخفض,71,2,1
3147,علاج,6,بورسعيد,منخفض,77,3,1
3148,علاج,8,الأقصر,منخفض,50,4,1
3149,علاج,7,الإسكندرية,منخفض,77,4,1
3150,لبس,8,الإسكندرية,متوسط,14,4,1
3151,علاج,3,الأقصر,متوسط,30,1,0
3152,علاج,10,طنطا,منخفض,33,5,1
3153,علاج,4,الأقصر,متوسط,58,2,1
3154,علاج,4,الجيزة,عاجل,15,2,1
3155,علاج,8,القاهرة,متوسط,21,4,1
3156,علاج,9,القاهرة,منخفض,74,5,1
3157,علاج,3,الجيزة,عاجل,15,1,0
3158,علاج,3,القاهرة,متوسط,9,1,0
3159,علاج,8,طنطا,متوسط,15,4,1
3160,علاج,10,المنصورة,منخفض,50,5,1
3161,علاج,2,الأقصر,عاجل,48,1,0
3162,لبس,1,بورسعيد,منخفض,38,1,0
3163,علاج,2,القاهرة,متوسط,36,1,0
3164,علاج,3,بورسعيد,متوسط,40,1,0
3165,لبس,2,الإسكندرية,عاجل,26,1,0
3166,علاج,7,الإسكندرية,عاجل,48,4,1
3167,علاج,10,طنطا,متوسط,10,5,1
3168,علاج,1,أسوان,متوسط,50,1,0
3169,أكل,2,القاهرة,منخفض,51,1,0
3170,أكل,2,بورسعيد,متوسط,1,1,0
3171,لبس,2,طنطا,منخفض,76,1,0
3172,علاج,1,القاهرة,متوسط,72,1,0
3173,علاج,9,بورسعيد,متوسط,71,5,1
3174,علاج,10,أسوان,عاجل,50,5,1
3175,أكل,9,بورسعيد,منخفض,56,5,1
3176,علاج,10,الجيزة,متوسط,68,5,1
3177,علاج,8,الجيزة,متوسط,4,4,1
3178,علاج,3,أسوان,متوسط,10,1,0
3179,علاج,1,بورسعيد,عاجل,3,1,0
3180,علاج,6,المنصورة,منخفض,67,3,1
3181,علاج,7,القاهرة,متوسط,11,4,1
3182,علاج,6,الإسكندرية,عاجل,60,3,1
3183,علاج,6,الجيزة,متوسط,63,3,1
3184,علاج,2,طنطا,متوسط,38,1,0
3185,علاج,2,الجيزة,منخفض,71,1,0
3186,أكل,10,طنطا,متوسط,56,5,1
3187,علاج,3,المنصورة,متوسط,66,1,0
3188,علاج,1,الأقصر,منخفض,47,1,0
3189,أكل,9,طنطا,منخفض,38,5,1
3190,أكل,6,طنطا,منخفض,17,3,1
3191,علاج,3,أسوان,متوسط,1,1,0
3192,أكل,1,الجيزة,منخفض,52,1,0
3193,لبس,7,الأقصر,عاجل,59,4,1
3194,علاج,5,المنصورة,عاجل,65,3,1
3195,علاج,6,الأقصر,عاجل,8,3,1
3196,علاج,9,الإسكندرية,عاجل,34,5,1
3197,علاج,2,الإسكندرية,منخفض,10,1,0
3198,لبس,1,المنصورة,عاجل,8,1,0
3199,علاج,1,الجيزة,عاجل,74,1,0
3200,علاج,3,المنصورة,عاجل,12,1,0
3201,علاج,2,القاهرة,منخفض,47,1,0
3202,أكل,10,الإسكندرية,عاجل,6,5,1
3203,أكل,7,أسوان,منخفض,2,4,1
3204,لبس,2,طنطا,منخفض,42,1,0
3205,علاج,3,المنصورة,متوسط,76,1,0
3206,علاج,7,أسوان,عاجل,77,4,1
3207,علاج,2,طنطا,متوسط,12,1,0
3208,علاج,3,المنصورة,عاجل,40,1,0
3209,علاج,2,الأقصر,متوسط,43,1,0
3210,لبس,9,طنطا,عاجل,24,5,1
3211,لبس,4,أسوان,متوسط,33,2,1
3212,لبس,3,طنطا,منخفض,8,1,0
3213,علاج,7,القاهرة,منخفض,55,4,1
3214,علاج,9,بورسعيد,منخفض,33,5,1
3215,علاج,4,الأقصر,عاجل,41,2,1
3216,علاج,5,طنطا,عاجل,70,3,1
3217,لبس,1,المنصورة,منخفض,36,1,0
3218,علاج,6,المنصورة,منخفض,43,3,1
3219,لبس,7,الإسكندرية,عاجل,73,4,1
3220,أكل,10,القاهرة,منخفض,43,5,1
3221,أكل,8,الأقصر,منخفض,4,4,1
3222,أكل,4,الجيزة,عاجل,13,2,1
3223,علاج,2,القاهرة,عاجل,43,1,0
3224,علاج,7,القاهرة,متوسط,23,4,1
3225,أكل,7,الإسكندرية,عاجل,41,4,1
3226,أكل,3,القاهرة,عاجل,18,1,0
3227,لبس,10,أسوان,عاجل,2,5,1
3228,علاج,1,الجيزة,متوسط,15,1,0
3229,علاج,3,أسوان,منخفض,76,1,0
3230,علاج,10,الجيزة,عاجل,57,5,1
3231,علاج,2,المنصورة,منخفض,25,1,0
3232,علاج,9,القاهرة,متوسط,76,5,1
3233,علاج,1,بورسعيد,منخفض,9,1,0
3234,علاج,5,بورسعيد,متوسط,2,3,1
3235,علاج,2,القاهرة,متوسط,45,1,0
3236,علاج,7,المنصورة,منخفض,79,4,1
3237,أكل,2,المنصورة,منخفض,79,1,0
3238,علاج,6,الإسكندرية,منخفض,46,3,1
3239,لبس,10,أسوان,عاجل,6,5,1
3240,أكل,1,القاهرة,متوسط,63,1,0
3241,أكل,1,المنصورة,منخفض,55,1,0
3242,أكل,9,طنطا,منخفض,57,5,1
3243,أكل,4,المنصورة,متوسط,35,2,1
3244,علاج,4,بورسعيد,منخفض,37,2,1
3245,علاج,6,بورسعيد,متوسط,1,3,1
3246,علاج,7,الإسكندرية,متوسط,42,4,1
3247,علاج,6,القاهرة,عاجل,64,3,1
3248,لبس,5,الإسكندرية,منخفض,24,3,1
3249,علاج,9,الأقصر,عاجل,75,5,1
3250,علاج,10,الإسكندرية,عاجل,29,5,1
3251,أكل,2,القاهرة,منخفض,5,1,0
3252,علاج,7,القاهرة,متوسط,32,4,1
3253,علاج,9,طنطا,منخفض,33,5,1
3254,علاج,2,الجيزة,متوسط,51,1,0
3255,علاج,10,القاهرة,متوسط,43,5,1
3256,علاج,9,المنصورة,متوسط,73,5,1
3257,علاج,10,طنطا,متوسط,22,5,1
3258,علاج,4,طنطا,منخفض,23,2,1
3259,علاج,8,الإسكندرية,متوسط,67,4,1
3260,لبس,8,المنصورة,عاجل,77,4,1
3261,علاج,2,الجيزة,متوسط,21,1,0
3262,علاج,1,الإسكندرية,عاجل,56,1,0
3263,أكل,10,الإسكندرية,عاجل,46,5,1
3264,علاج,10,المنصورة,منخفض,1,5,1
3265,علاج,2,طنطا,عاجل,15,1,0
3266,علاج,9,أسوان,متوسط,71,5,1
3267,علاج,10,أسوان,منخفض,60,5,1
3268,علاج,2,طنطا,منخفض,67,1,0
3269,أكل,6,بورسعيد,متوسط,69,3,1
3270,علاج,2,طنطا,منخفض,20,1,0
3271,علاج,3,الأقصر,متوسط,40,1,0
3272,أكل,9,الإسكندرية,متوسط,62,5,1
3273,أكل,3,القاهرة,منخفض,38,1,0
3274,علاج,4,الإسكندرية,منخفض,20,2,1
3275,أكل,5,الأقصر,متوسط,36,3,1
3276,علاج,3,الجيزة,عاجل,54,1,0
3277,علاج,4,القاهرة,منخفض,17,2,1
3278,علاج,1,الإسكندرية,متوسط,27,1,0
3279,علاج,3,بورسعيد,عاجل,17,1,0
3280,علاج,6,الإسكندرية,منخفض,14,3,1
3281,علاج,4,القاهرة,عاجل,65,2,1
3282,لبس,1,أسوان,منخفض,51,1,0
3283,علاج,1,أسوان,منخفض,77,1,0
3284,علاج,8,أسوان,منخفض,75,4,1
3285,علاج,4,الإسكندرية,عاجل,3,2,1
3286,علاج,2,طنطا,منخفض,10,1,0
3287,علاج,10,القاهرة,عاجل,75,5,1
3288,علاج,2,القاهرة,متوسط,32,1,0
3289,لبس,2,طنطا,متوسط,21,1,0
3290,أكل,4,الجيزة,منخفض,63,2,1
3291,أكل,6,طنطا,منخفض,48,3,1
3292,علاج,1,طنطا,عاجل,51,1,0
3293,علاج,9,طنطا,متوسط,47,5,1
3294,علاج,5,الأقصر,متوسط,5,3,1
3295,علاج,4,الأقصر,منخفض,25,2,1
3296,علاج,7,أسوان,عاجل,39,4,1
3297,علاج,3,المنصورة,عاجل,17,1,0
3298,علاج,7,الجيزة,عاجل,38,4,1
3299,علاج,7,الإسكندرية,منخفض,44,4,1
3300,علاج,6,الأقصر,منخفض,20,3,1
3301,علاج,9,القاهرة,منخفض,64,5,1
3302,علاج,2,طنطا,عاجل,31,1,0
3303,علاج,2,طنطا,متوسط,29,1,0
3304,لبس,4,الإسكندرية,منخفض,37,2,1
3305,لبس,1,أسوان,منخفض,31,1,0
3306,لبس,4,القاهرة,منخفض,31,2,1
3307,علاج,6,أسوان,متوسط,4,3,1
3308,لبس,6,المنصورة,متوسط,50,3,1
3309,علاج,5,المنصورة,متوسط,59,3,1
3310,علاج,5,أسوان,عاجل,47,3,1
3311,لبس,10,المنصورة,متوسط,51,5,1
3312,علاج,9,طنطا,عاجل,56,5,1
3313,علاج,2,الإسكندرية,متوسط,37,1,0
3314,علاج,1,طنطا,منخفض,40,1,0
3315,لبس,3,طنطا,منخفض,19,1,0
3316,علاج,7,طنطا,متوسط,58,4,1
3317,علاج,1,المنصورة,متوسط,18,1,0
3318,علاج,10,الجيزة,متوسط,24,5,1
3319,لبس,1,الأقصر,منخفض,70,1,0
3320,علاج,3,طنطا,عاجل,39,1,0
3321,علاج,1,المنصورة,منخفض,53,1,0
3322,علاج,4,الجيزة,منخفض,3,2,1
3323,علاج,2,المنصورة,منخفض,46,1,0
3324,أكل,2,أسوان,منخفض,71,1,0
3325,علاج,5,أسوان,عاجل,27,3,1
3326,لبس,3,طنطا,منخفض,59,1,0
3327,علاج,8,القاهرة,عاجل,64,4,1
3328,علاج,1,طنطا,متوسط,19,1,0
3329,علاج,8,الإسكندرية,منخفض,56,4,1
3330,لبس,7,بورسعيد,عاجل,60,4,1
3331,لبس,1,القاهرة,منخفض,46,1,0
3332,علاج,2,القاهرة,متوسط,42,1,0
3333,علاج,1,القاهرة,عاجل,20,1,0
3334,علاج,3,الجيزة,متوسط,24,1,0
3335,علاج,4,الجيزة,متوسط,4,2,1
3336,علاج,10,الجيزة,عاجل,51,5,1
3337,علاج,2,المنصورة,عاجل,5,1,0
3338,علاج,7,أسوان,متوسط,20,4,1
3339,علاج,1,الإسكندرية,متوسط,63,1,0
3340,علاج,6,أسوان,منخفض,28,3,1
3341,علاج,3,المنصورة,عاجل,79,1,0
3342,علاج,10,الإسكندرية,عاجل,37,5,1
3343,علاج,4,أسوان,عاجل,17,2,1
3344,علاج,2,أسوان,عاجل,61,1,0
3345,أكل,9,المنصورة,عاجل,66,5,1
3346,علاج,8,الجيزة,متوسط,21,4,1
3347,أكل,2,القاهرة,متوسط,16,1,0
3348,أكل,6,بورسعيد,متوسط,72,3,1
3349,علاج,2,القاهرة,منخفض,56,1,0
3350,علاج,5,طنطا,متوسط,26,3,1
3351,لبس,3,الإسكندرية,متوسط,28,1,0
3352,علاج,3,القاهرة,منخفض,14,1,0
3353,لبس,3,أسوان,منخفض,73,1,0
3354,علاج,3,الإسكندرية,منخفض,46,1,0
3355,علاج,3,أسوان,عاجل,48,1,0
3356,علاج,4,المنصورة,عاجل,9,2,1
3357,علاج,1,الأقصر,متوسط,63,1,0
3358,علاج,1,المنصورة,منخفض,41,1,0
3359,لبس,2,أسوان,عاجل,2,1,0
3360,علاج,7,الإسكندرية,متوسط,8,4,1
3361,علاج,7,بورسعيد,منخفض,61,4,1
3362,علاج,2,أسوان,منخفض,36,1,0
3363,لبس,6,الأقصر,منخفض,10,3,1
3364,علاج,2,أسوان,عاجل,55,1,0
3365,أكل,2,أسوان,متوسط,55,1,0
3366,علاج,2,الإسكندرية,منخفض,28,1,0
3367,علاج,9,المنصورة,متوسط,24,5,1
3368,أكل,3,القاهرة,متوسط,22,1,0
3369,علاج,1,الجيزة,منخفض,64,1,0
3370,علاج,2,الإسكندرية,متوسط,10,1,0
3371,علاج,7,طنطا,متوسط,69,4,1
3372,علاج,7,القاهرة,منخفض,67,4,1
3373,أكل,3,طنطا,متوسط,62,1,0
3374,علاج,3,الإسكندرية,متوسط,50,1,0
3375,علاج,6,المنصورة,منخفض,70,3,1
3376,علاج,4,الأقصر,عاجل,15,2,1
3377,علاج,7,أسوان,متوسط,25,4,1
3378,علاج,10,أسوان,عاجل,30,5,1
3379,أكل,3,الجيزة,منخفض,9,1,0
3380,لبس,8,طنطا,متوسط,37,4,1
3381,علاج,5,المنصورة,عاجل,7,3,1
3382,علاج,9,المنصورة,متوسط,40,5,1
3383,علاج,7,المنصورة,متوسط,39,4,1
3384,علاج,8,الأقصر,عاجل,54,4,1
3385,لبس,7,القاهرة,متوسط,43,4,1
3386,علاج,4,أسوان,متوسط,29,2,1
3387,أكل,10,طنطا,متوسط,73,5,1
3388,علاج,8,المنصورة,عاجل,15,4,1
3389,علاج,6,الإسكندرية,منخفض,49,3,1
3390,علاج,1,أسوان,منخفض,60,1,0
3391,علاج,6,أسوان,عاجل,21,3,1
3392,علاج,7,بورسعيد,متوسط,39,4,1
3393,لبس,10,الأقصر,منخفض,80,5,1
3394,لبس,10,طنطا,متوسط,37,5,1
3395,علاج,4,الأقصر,متوسط,34,2,1
3396,علاج,5,الأقصر,عاجل,40,3,1
3397,علاج,10,بورسعيد,منخفض,32,5,1
3398,لبس,10,المنصورة,متوسط,29,5,1
3399,علاج,5,القاهرة,منخفض,72,3,1
3400,علاج,1,أسوان,منخفض,54,1,0
3401,علاج,8,بورسعيد,منخفض,69,4,1
3402,علاج,5,الجيزة,عاجل,21,3,1
3403,علاج,8,الإسكندرية,عاجل,23,4,1
3404,أكل,8,أسوان,متوسط,67,4,1
3405,لبس,7,أسوان,متوسط,61,4,1
3406,علاج,1,بورسعيد,عاجل,6,1,0
3407,علاج,7,الأقصر,متوسط,9,4,1
3408,علاج,4,القاهرة,عاجل,19,2,1
3409,أكل,3,الجيزة,عاجل,60,1,0
3410,لبس,9,بورسعيد,متوسط,43,5,1
3411,علاج,8,القاهرة,منخفض,56,4,1
3412,علاج,4,الجيزة,متوسط,47,2,1
3413,علاج,5,أسوان,متوسط,50,3,1
3414,أكل,4,أسوان,عاجل,27,2,1
3415,علاج,7,الإسكندرية,منخفض,18,4,1
3416,علاج,5,المنصورة,متوسط,24,3,1
3417,علاج,2,القاهرة,متوسط,30,1,0
3418,علاج,10,طنطا,منخفض,51,5,1
3419,أكل,9,أسوان,منخفض,19,5,1
3420,علاج,10,القاهرة,عاجل,12,5,1
3421,علاج,8,الأقصر,متوسط,60,4,1
3422,أكل,5,الإسكندرية,متوسط,8,3,1
3423,علاج,6,الجيزة,عاجل,21,3,1
3424,لبس,7,طنطا,منخفض,24,4,1
3425,علاج,3,بورسعيد,عاجل,18,1,0
3426,علاج,4,القاهرة,عاجل,3,2,1
3427,علاج,10,الجيزة,عاجل,27,5,1
3428,أكل,4,بورسعيد,متوسط,53,2,1
3429,أكل,2,طنطا,متوسط,47,1,0
3430,علاج,3,القاهرة,منخفض,79,1,0
3431,علاج,1,الإسكندرية,متوسط,48,1,0
3432,أكل,3,بورسعيد,منخفض,75,1,0
3433,علاج,3,بورسعيد,عاجل,28,1,0
3434,علاج,1,الإسكندرية,منخفض,38,1,0
3435,علاج,1,الجيزة,متوسط,21,1,0
3436,علاج,5,القاهرة,منخفض,8,3,1
3437,علاج,5,المنصورة,منخفض,14,3,1
3438,علاج,8,أسوان,متوسط,53,4,1
3439,علاج,3,الإسكندرية,متوسط,50,1,0
3440,علاج,4,المنصورة,عاجل,61,2,1
3441,لبس,9,الجيزة,عاجل,20,5,1
3442,أكل,10,أسوان,متوسط,51,5,1
3443,علاج,5,الإسكندرية,عاجل,63,3,1
3444,علاج,8,الجيزة,عاجل,13,4,1
3445,أكل,1,الجيزة,منخفض,59,1,0
3446,علاج,6,طنطا,منخفض,79,3,1
3447,أكل,8,القاهرة,متوسط,38,4,1
3448,علاج,4,الإسكندرية,متوسط,14,2,1
3449,علاج,5,أسوان,عاجل,77,3,1
3450,أكل,8,الجيزة,عاجل,23,4,1
3451,علاج,5,بورسعيد,عاجل,72,3,1
3452,علاج,1,أسوان,متوسط,20,1,0
3453,علاج,3,طنطا,منخفض,42,1,0
3454,علاج,7,بورسعيد,عاجل,1,4,1
3455,علاج,4,الأقصر,منخفض,39,2,1
3456,لبس,9,المنصورة,متوسط,77,5,1
3457,أكل,5,المنصورة,عاجل,22,3,1
3458,علاج,7,طنطا,عاجل,79,4,1
3459,علاج,8,المنصورة,متوسط,80,4,1
3460,علاج,7,بورسعيد,عاجل,77,4,1
3461,علاج,4,الأقصر,عاجل,58,2,1
3462,لبس,3,الإسكندرية,متوسط,73,1,0
3463,علاج,2,طنطا,متوسط,70,1,0
3464,علاج,3,القاهرة,منخفض,48,1,0
3465,علاج,3,الأقصر,عاجل,10,1,0
3466,علاج,1,الإسكندرية,منخفض,41,1,0
3467,علاج,10,طنطا,عاجل,56,5,1
3468,علاج,3,طنطا,متوسط,80,1,0
3469,علاج,3,القاهرة,متوسط,49,1,0
3470,علاج,5,الإسكندرية,منخفض,71,3,1
3471,علاج,4,الجيزة,عاجل,69,2,1
3472,لبس,10,بورسعيد,منخفض,21,5,1
3473,أكل,3,الإسكندرية,عاجل,23,1,0
3474,علاج,5,الجيزة,منخفض,48,3,1
3475,علاج,9,طنطا,منخفض,64,5,1
3476,أكل,2,الجيزة,منخفض,42,1,0
3477,علاج,1,طنطا,متوسط,40,1,0
3478,أكل,1,طنطا,عاجل,73,1,0
3479,علاج,9,المنصورة,عاجل,41,5,1
3480,علاج,7,طنطا,متوسط,52,4,1
3481,علاج,2,طنطا,منخفض,17,1,0
3482,علاج,3,الجيزة,منخفض,19,1,0
3483,علاج,3,الجيزة,عاجل,24,1,0
3484,علاج,2,القاهرة,متوسط,21,1,0
3485,علاج,4,الجيزة,منخفض,63,2,1
3486,علاج,2,الجيزة,متوسط,79,1,0
3487,علاج,10,الأقصر,منخفض,68,5,1
3488,علاج,9,بورسعيد,عاجل,71,5,1
3489,علاج,7,طنطا,متوسط,3,4,1
3490,علاج,3,القاهرة,عاجل,1,1,0
3491,علاج,3,أسوان,عاجل,70,1,0
3492,أكل,1,أسوان,منخفض,6,1,0
3493,لبس,4,بورسعيد,منخفض,1,2,1
3494,علاج,3,طنطا,منخفض,22,1,0
3495,علاج,1,القاهرة,متوسط,51,1,0
3496,علاج,3,المنصورة,متوسط,32,1,0
3497,علاج,4,طنطا,منخفض,27,2,1
3498,علاج,2,أسوان,منخفض,15,1,0
3499,علاج,3,طنطا,متوسط,14,1,0
3500,علاج,5,الجيزة,متوسط,10,3,1
3501,علاج,9,الإسكندرية,عاجل,29,5,1
3502,علاج,2,بورسعيد,منخفض,24,1,0
3503,علاج,2,المنصورة,متوسط,3,1,0
3504,علاج,7,الجيزة,منخفض,6,4,1
3505,علاج,6,الإسكندرية,متوسط,69,3,1
3506,علاج,5,بورسعيد,عاجل,80,3,1
3507,علاج,8,طنطا,عاجل,59,4,1
3508,أكل,6,طنطا,منخفض,69,3,1
